,default_riesgo,ingreso_anual,edad,n_transacciones,segmento_cliente,region,score,cliente_riesgoso
875,0,351800,37,20,Bronze,Norte,-0.0105592959288678,NO
876,0,373000,26,24,Silver,Centro,0.0098437623924583,NO
877,0,687400,44,22,Bronze,Centro,-0.0225983203352248,NO
878,0,616900,48,14,Bronze,Sur,0.0434207177861885,NO
879,0,494100,34,20,Bronze,Norte,0.09961047893171,NO
880,0,437300,43,19,Gold,Centro,0.1722709710720728,NO
881,0,196100,36,17,Silver,Sur,0.0578913023772899,NO
882,0,339400,38,19,Gold,Norte,-0.0852333678453109,NO
883,0,786700,18,25,Bronze,Sur,-0.0147376225197818,NO
884,0,307900,38,22,Bronze,Norte,-0.0075352241259556,NO
885,0,528400,50,21,Bronze,Sur,0.0514640239981159,NO
886,0,651100,34,23,Bronze,Sur,0.0388168033433942,NO
887,0,311800,41,16,Gold,Centro,0.205039665111151,NO
888,0,527700,32,20,Bronze,Centro,-0.0461513135254908,NO
889,0,640700,44,17,Bronze,Sur,0.0384750533766803,NO
890,0,501900,38,17,Bronze,Norte,0.2354711397744092,NO
891,1,930300,31,19,Bronze,Norte,0.6414793103096398,YES
892,0,249700,53,14,Gold,Norte,0.0145148696170355,NO
893,0,658800,49,14,Silver,Norte,-0.0944880501124015,NO
894,0,474100,34,28,Silver,Norte,0.0082086899627431,NO
895,0,615800,45,24,Silver,Centro,-0.0780217148137641,NO
896,0,566200,45,18,Bronze,Sur,0.1046800903491346,NO
897,1,390000,46,18,Bronze,Centro,0.7147318859031395,YES
898,0,534300,23,18,Gold,Norte,-0.0935397259982293,NO
899,0,221300,50,17,Silver,Sur,0.0840567697791671,NO
900,0,590500,34,28,Bronze,Norte,0.0179666038871587,NO
901,0,544700,36,15,Bronze,Norte,0.0952818777223454,NO
902,0,595800,66,25,Bronze,Sur,-0.1147662627947748,NO
903,0,658700,43,19,Bronze,Norte,0.0368824412248661,NO
904,0,555100,36,19,Bronze,Centro,0.0773341694644708,NO
905,1,522200,18,12,Bronze,Centro,0.6576622509764263,YES
906,0,367800,54,16,Silver,Centro,-0.1259002726968151,NO
907,0,393200,27,26,Bronze,Norte,-0.0041607495370393,NO
908,0,678000,30,18,Bronze,Centro,0.1228115293780928,NO
909,0,715400,37,24,Gold,Norte,0.1125930330634056,NO
910,0,464300,54,20,Silver,Norte,-0.0428428434755576,NO
911,0,506900,48,18,Gold,Centro,-0.1283085436376442,NO
912,0,364300,38,20,Bronze,Centro,-0.0431179720349572,NO
913,0,675900,43,20,Silver,Norte,-0.0468477650731912,NO
914,0,599800,34,18,Bronze,Norte,0.0446446783304777,NO
915,0,791200,41,21,Silver,Norte,-0.0105001502904121,NO
916,0,368300,41,18,Bronze,Norte,-0.0753264211737142,NO
917,1,443300,50,31,Bronze,Centro,0.8104263067260667,YES
918,0,534700,50,22,Gold,Norte,0.0140425867444834,NO
919,0,597000,45,21,Silver,Norte,0.043541565273094,NO
920,1,467600,36,21,Gold,Norte,0.5275014565868732,YES
921,0,369100,47,14,Bronze,Norte,-0.2424264870697285,NO
922,1,632200,39,18,Bronze,Norte,0.5562454218555591,YES
923,0,608200,29,30,Silver,Sur,-0.0480543425606775,NO
924,0,362600,36,22,Silver,Sur,0.0576356017613808,NO
925,0,703300,41,18,Silver,Sur,-0.2342246870407298,NO
926,0,675500,49,20,Gold,Centro,0.1592852064371987,NO
927,0,520100,38,26,Bronze,Norte,0.0170566026770126,NO
928,0,511900,28,26,Silver,Centro,0.136029499294991,NO
929,0,583100,41,26,Bronze,Norte,-0.0885970082474128,NO
930,0,370700,41,21,Bronze,Sur,0.050385993417249,NO
931,0,504500,42,25,Silver,Norte,0.0085195929970787,NO
932,1,177100,49,18,Silver,Centro,0.7817686313054554,YES
933,0,631500,50,11,Bronze,Centro,-0.0233791367599717,NO
934,0,265800,34,26,Bronze,Norte,0.0473215209007588,NO
935,0,725500,34,19,Silver,Centro,0.11021953187712,NO
936,0,450500,30,19,Silver,Sur,-0.0651176293891775,NO
937,1,468200,47,19,Bronze,Norte,0.724224423248965,YES
938,0,405800,54,22,Bronze,Sur,-0.1887862237222348,NO
939,0,456800,37,19,Bronze,Sur,0.0702503019063357,NO
940,0,712800,38,20,Platinum,Centro,0.1954662543462489,NO
941,0,126800,55,22,Gold,Norte,-0.1244436047748695,NO
942,0,691500,45,21,Silver,Sur,-0.0091381260427943,NO
943,0,550700,44,15,Platinum,Sur,0.0880481300914113,NO
944,0,318900,28,17,Silver,Norte,0.003141747346655,NO
945,0,338700,47,17,Bronze,Centro,0.0165099551493225,NO
946,0,751500,31,20,Bronze,Sur,-0.0390999441523638,NO
947,1,358200,29,26,Gold,Norte,0.6571847746912085,YES
948,1,327000,37,19,Silver,Norte,0.6913305846414621,YES
949,0,670600,34,21,Gold,Sur,0.0041671422139355,NO
950,0,550800,38,19,Gold,Sur,-0.1181441261577309,NO
951,0,359300,26,25,Silver,Sur,-0.0066021985946028,NO
952,0,532500,50,11,Bronze,Centro,0.1568533938709326,NO
953,1,346100,51,19,Bronze,Centro,0.6580866206411095,YES
954,0,665100,21,22,Bronze,Norte,-0.1237254982874627,NO
955,0,659200,50,20,Bronze,Norte,-0.0151416067986426,NO
956,0,579800,32,25,Silver,Sur,-0.0714612812124296,NO
957,0,554200,49,11,Bronze,Norte,-0.1338341825321939,NO
958,0,764200,39,15,Bronze,Centro,0.013916846173262,NO
959,0,500000,40,15,Silver,Norte,-0.0710282037151078,NO
960,0,322700,38,18,Bronze,Norte,-0.0624714166853275,NO
961,0,567400,52,29,Silver,Sur,0.0153427380385389,NO
962,0,812900,28,19,Silver,Sur,-0.1533174595362334,NO
963,0,347800,46,27,Silver,Centro,-0.1741569650251125,NO
964,0,445800,51,12,Gold,Norte,0.0670872194501931,NO
965,0,562500,47,18,Bronze,Norte,-0.1930833600724083,NO
966,0,491900,63,35,Bronze,Norte,-0.0976677695307354,NO
967,0,352700,35,30,Gold,Sur,-0.1799839535388437,NO
968,0,668300,50,15,Silver,Centro,-0.0486136466848832,NO
969,0,848000,39,21,Gold,Norte,0.0428058747651165,NO
970,0,529400,52,23,Bronze,Norte,0.0112337948732376,NO
971,1,364400,40,31,Gold,Norte,0.9391873389457284,YES
972,0,267700,36,25,Gold,Norte,0.1086915617789,NO
973,0,538700,53,21,Silver,Centro,-0.0931157850156601,NO
974,0,665600,35,30,Bronze,Centro,-0.119705500482641,NO
975,0,571300,26,21,Gold,Centro,0.2706687940975501,NO
976,0,499600,35,9,Gold,Sur,0.1062572005733362,NO
977,0,411600,46,15,Gold,Norte,0.0589369607269571,NO
978,0,336200,54,17,Bronze,Norte,0.0074851812215617,NO
979,0,625200,41,19,Gold,Norte,0.0273521567475017,NO
980,0,637100,53,20,Bronze,Norte,-0.1482073275482426,NO
981,0,268100,26,22,Bronze,Centro,0.0157039170196767,NO
982,0,738500,36,19,Silver,Sur,0.0071231397459014,NO
983,0,586100,37,19,Bronze,Sur,-0.090413884310148,NO
984,0,709900,39,15,Silver,Norte,-0.0538526453568478,NO
985,0,298700,41,28,Silver,Centro,0.1515176393443555,NO
986,0,295100,47,17,Bronze,Sur,-0.0125174920294862,NO
987,0,477700,36,25,Silver,Sur,0.207117130253311,NO
988,0,575400,41,24,Gold,Norte,-0.1740679436487383,NO
989,0,769500,40,18,Bronze,Sur,-0.0522130186225747,NO
990,0,605900,31,21,Silver,Norte,-0.1547278551246919,NO
991,0,463600,39,27,Bronze,Centro,-0.1209422453891834,NO
992,0,346000,39,19,Silver,Norte,-0.0828205705659297,NO
993,0,684500,38,15,Bronze,Sur,0.0315309626770591,NO
994,0,355300,40,30,Bronze,Norte,0.0266826171080387,NO
995,0,744300,41,25,Bronze,Norte,-0.0679290319627605,NO
996,1,457300,36,17,Platinum,Norte,0.4772200442663418,YES
997,0,738600,53,20,Silver,Norte,0.1477692873032152,NO
998,1,601800,28,16,Silver,Norte,0.6714235283963643,YES
999,0,479500,33,23,Bronze,Norte,-0.1116290170301139,NO
1000,0,422100,68,15,Silver,Sur,0.0274930781070087,NO
1001,0,448900,30,15,Bronze,Norte,0.0204445170523174,NO
1002,1,564200,26,15,Bronze,Sur,0.6677323535000035,YES
1003,0,511600,47,18,Silver,Norte,0.0148531015641504,NO
1004,0,410900,19,16,Bronze,Centro,-0.1155029840408018,NO
1005,0,475200,38,16,Bronze,Norte,0.0759912843176483,NO
1006,0,511800,61,23,Silver,Sur,-0.099686709475687,NO
1007,0,180700,25,18,Gold,Sur,-0.0605569655303431,NO
1008,0,568700,20,33,Bronze,Centro,0.0648801816151575,NO
1009,0,353000,25,16,Bronze,Norte,0.1203958965010233,NO
1010,0,327000,49,13,Bronze,Centro,0.1585774568046338,NO
1011,1,246900,51,21,Platinum,Norte,0.8055798238466572,YES
1012,1,230900,35,18,Gold,Norte,0.6675927816198217,YES
1013,0,296700,47,31,Silver,Sur,-0.1541033069100462,NO
1014,0,393600,54,22,Gold,Centro,0.1405055585602893,NO
1015,1,793000,58,11,Silver,Centro,0.8370695988904976,YES
1016,0,421100,38,13,Platinum,Sur,-0.0671976153353495,NO
1017,0,526700,18,15,Bronze,Sur,0.092118903782456,NO
1018,1,560100,32,23,Bronze,Centro,0.666782220606926,YES
1019,0,519700,36,22,Silver,Sur,0.1501276883511728,NO
1020,0,488400,37,21,Bronze,Norte,-0.0514864662403782,NO
1021,0,320700,38,29,Silver,Centro,0.1978651287548503,NO
1022,1,717600,51,26,Bronze,Centro,0.7786120547598245,YES
1023,1,771100,53,30,Silver,Sur,0.8797544844685986,YES
1024,1,247600,38,18,Bronze,Norte,0.653620273035012,YES
1025,0,346400,51,29,Bronze,Centro,0.0405029604444193,NO
1026,1,458000,44,23,Gold,Centro,0.6030720801655635,YES
1027,0,355300,41,17,Gold,Norte,0.0843989252119196,NO
1028,0,575900,49,16,Platinum,Sur,0.0899041532837124,NO
1029,0,390800,41,15,Silver,Sur,0.2397023918201186,NO
1030,0,824800,61,27,Silver,Sur,0.0482039797219649,NO
1031,0,678600,26,20,Silver,Sur,0.0724094202506093,NO
1032,0,531900,35,21,Bronze,Norte,-0.0470830376503781,NO
1033,0,654000,39,17,Bronze,Norte,0.0541379372635238,NO
1034,0,665900,44,19,Bronze,Centro,-0.0379891208687583,NO
1035,0,415400,53,21,Gold,Centro,0.0115860758841999,NO
1036,0,377600,40,20,Bronze,Norte,0.0174515661545795,NO
1037,0,511700,26,18,Gold,Centro,-0.035230487334917,NO
1038,0,629200,48,16,Silver,Norte,0.0062945096541993,NO
1039,0,520900,48,24,Silver,Sur,-0.037529516971342,NO
1040,0,263500,21,17,Bronze,Norte,-0.0379731125033839,NO
1041,0,379600,40,13,Bronze,Norte,0.1076664651502271,NO
1042,0,488900,24,13,Platinum,Centro,0.0175413641826411,NO
1043,0,488600,33,20,Bronze,Norte,0.0347066272200277,NO
1044,1,795900,31,25,Bronze,Sur,0.5542695231014464,YES
1045,0,292100,48,12,Bronze,Sur,0.0423458331830389,NO
1046,0,575800,41,21,Bronze,Centro,0.0530423463975237,NO
1047,0,723400,27,18,Bronze,Centro,-0.0398338622688752,NO
1048,1,840700,49,21,Silver,Norte,0.9085029676260692,YES
1049,0,439300,26,20,Silver,Centro,-0.2289227264184065,NO
1050,1,573700,43,22,Silver,Sur,0.7784367135770546,YES
1051,0,585500,32,22,Bronze,Centro,0.0712804804954862,NO
1052,1,529300,36,17,Gold,Centro,0.7541582931999411,YES
1053,0,485200,45,25,Gold,Sur,0.0176212705638623,NO
1054,1,565400,45,19,Bronze,Norte,0.7550679322625037,YES
1055,0,120200,53,19,Bronze,Norte,0.0868175479555893,NO
1056,0,602300,39,13,Bronze,Centro,-0.0725887583831994,NO
1057,0,518900,43,10,Gold,Sur,0.0299195622180089,NO
1058,0,466600,36,25,Silver,Sur,-0.0183316842023303,NO
1059,0,807000,42,16,Gold,Sur,-0.1093768400225508,NO
1060,1,398800,44,16,Bronze,Norte,0.7717169974613289,YES
1061,1,439500,39,14,Silver,Sur,0.6435639575315966,YES
1062,0,798700,22,23,Bronze,Sur,-0.1497858674779467,NO
1063,0,375200,43,18,Bronze,Norte,-0.0539110660701648,NO
1064,0,417500,44,21,Silver,Sur,-0.079889889809313,NO
1065,0,477900,33,23,Bronze,Norte,0.102847900919011,NO
1066,0,626100,27,18,Silver,Centro,0.0153193140558077,NO
1067,0,531200,55,16,Silver,Centro,0.138238274568994,NO
1068,0,306100,45,13,Gold,Centro,-0.0666556231233045,NO
1069,0,420200,38,8,Bronze,Centro,0.0874169871896499,NO
1070,0,408900,29,23,Gold,Centro,0.2839622914807913,NO
1071,0,488400,32,22,Platinum,Norte,0.035603246712714,NO
1072,0,563900,53,15,Gold,Norte,0.0861648862323152,NO
1073,0,562700,41,15,Gold,Norte,0.0693517664225406,NO
1074,1,233600,34,23,Gold,Sur,0.5577924672574173,YES
1075,0,659600,45,20,Silver,Centro,0.058581729746745,NO
1076,0,537900,32,19,Bronze,Sur,0.0306456320649568,NO
1077,0,707700,55,24,Silver,Sur,-0.0259747383398309,NO
1078,0,566600,54,22,Silver,Sur,-0.088403637420488,NO
1079,1,665200,35,26,Platinum,Centro,0.7693983240327037,YES
1080,0,570000,34,17,Silver,Sur,-0.0972403739610621,NO
1081,0,701900,18,20,Bronze,Centro,0.2133645604681897,NO
1082,0,578300,25,21,Silver,Centro,0.0114169083488128,NO
1083,1,485300,27,18,Platinum,Centro,0.5776692952213496,YES
1084,1,840900,41,18,Bronze,Sur,0.648600372167166,YES
1085,0,633400,37,20,Bronze,Centro,-0.0278134338289817,NO
1086,0,586100,27,20,Silver,Centro,0.2412376653923846,NO
1087,0,308600,37,21,Bronze,Norte,-0.0884588946809496,NO
1088,1,306800,45,20,Bronze,Sur,0.6883782736748613,YES
1089,0,543900,45,28,Bronze,Norte,-0.0537828369865022,NO
1090,1,521800,21,17,Gold,Norte,0.7499258485581664,YES
1091,0,407900,39,15,Bronze,Sur,-0.0521883413705044,NO
1092,0,521100,26,20,Silver,Norte,-0.113905666613971,NO
1093,0,738300,49,15,Gold,Centro,-0.0195294579796198,NO
1094,0,604300,48,26,Platinum,Norte,-0.0299393843332243,NO
1095,0,328800,31,22,Platinum,Norte,-0.0592244377624013,NO
1096,0,483300,32,21,Silver,Centro,-0.0538810358897117,NO
1097,0,379300,35,22,Platinum,Norte,0.1184695797881003,NO
1098,0,441800,18,20,Bronze,Centro,-0.0319740214267504,NO
1099,0,438000,43,18,Silver,Sur,-0.1134127662478432,NO
1100,0,428400,37,15,Silver,Norte,-0.0462115963799856,NO
1101,1,311700,50,20,Bronze,Sur,0.7054335659465392,YES
1102,1,480900,29,19,Silver,Norte,0.5663730363448646,YES
1103,1,415900,34,26,Bronze,Centro,0.8625977960006398,YES
1104,1,60600,25,18,Gold,Norte,0.7867579477506272,YES
1105,0,807900,30,25,Bronze,Sur,0.1430172743618779,NO
1106,0,663300,28,17,Silver,Centro,0.0392128125487682,NO
1107,0,443600,50,21,Bronze,Centro,-0.20936974501301,NO
1108,0,502800,33,20,Bronze,Sur,0.1535333716638513,NO
1109,0,324300,41,19,Platinum,Sur,-0.0863568359709892,NO
1110,0,754400,36,27,Gold,Norte,-0.0782186744002099,NO
1111,0,784600,27,26,Platinum,Norte,0.0156325143955443,NO
1112,0,523500,38,26,Bronze,Centro,0.1378229846670149,NO
1113,0,653500,46,16,Bronze,Sur,0.1053287133952399,NO
1114,0,526300,28,18,Silver,Sur,0.090628112017602,NO
1115,0,299500,48,17,Silver,Norte,-0.0311827052874553,NO
1116,0,438200,32,15,Bronze,Norte,-0.0327607526092111,NO
1117,1,519800,35,25,Silver,Centro,0.7345943667980066,YES
1118,0,431800,45,25,Bronze,Sur,-0.0130070841283532,NO
1119,0,467200,33,19,Bronze,Sur,0.0889317907329353,NO
1120,1,486300,40,22,Bronze,Sur,0.7830117664495226,YES
1121,1,487900,37,12,Silver,Sur,0.7591341321172705,YES
1122,1,507800,41,23,Silver,Norte,0.447403871823062,YES
1123,0,340900,18,19,Silver,Norte,0.0127988363677264,NO
1124,0,392400,22,21,Silver,Norte,-0.0108853880732701,NO
1125,0,307300,46,22,Bronze,Centro,0.0168025601759531,NO
1126,0,646700,50,11,Gold,Sur,-0.0754324638546407,NO
1127,0,184200,31,11,Gold,Norte,-0.1324785910399225,NO
1128,0,673000,38,21,Silver,Sur,0.046313847997504,NO
1129,0,708000,43,10,Bronze,Norte,-0.0356301317732061,NO
1130,0,454700,47,18,Silver,Centro,0.0574692993707599,NO
1131,0,109500,20,17,Silver,Norte,-0.0670914377684771,NO
1132,0,445800,31,14,Platinum,Centro,0.1415910640492676,NO
1133,0,490400,37,8,Platinum,Sur,0.1001064842570763,NO
1134,0,348400,47,28,Gold,Norte,0.029682710854588,NO
1135,0,422700,65,26,Bronze,Norte,-0.0213288413385947,NO
1136,1,729500,38,28,Platinum,Norte,0.7852408877798196,YES
1137,0,599700,26,25,Silver,Sur,0.0392547815237405,NO
1138,0,361300,44,18,Gold,Centro,0.0238584187930604,NO
1139,0,260400,53,17,Silver,Centro,0.1042865409559608,NO
1140,0,450900,41,17,Bronze,Norte,0.142653615440664,NO
1141,0,468000,31,18,Silver,Sur,-0.1252411184485544,NO
1142,0,574400,50,25,Bronze,Centro,-0.1050384107349806,NO
1143,0,419700,47,18,Bronze,Centro,-0.0780260725478798,NO
1144,0,576700,30,27,Gold,Centro,-0.1502424597643551,NO
1145,1,790300,44,18,Bronze,Centro,0.6937251474430849,YES
1146,0,622300,50,25,Bronze,Centro,0.0600116455244506,NO
1147,0,492800,52,24,Bronze,Norte,-0.0021418294952336,NO
1148,1,472500,39,27,Silver,Norte,0.6465878358387104,YES
1149,1,446500,36,19,Platinum,Norte,0.8126457757129157,YES
1150,0,677100,52,35,Bronze,Centro,0.0140556403206749,NO
1151,0,405900,28,18,Bronze,Centro,0.0342982967366318,NO
1152,0,506800,44,22,Gold,Centro,0.115423480489976,NO
1153,0,507700,26,20,Gold,Norte,-0.0123241938851133,NO
1154,0,424700,51,16,Bronze,Centro,0.2060214072624681,NO
1155,0,294100,37,15,Gold,Norte,-0.0447815003871766,NO
1156,0,548400,53,16,Silver,Centro,0.19979482045129,NO
1157,1,490800,45,20,Gold,Norte,0.6025264818087579,YES
1158,1,575000,28,13,Silver,Sur,0.7517484902880441,YES
1159,0,420000,54,19,Platinum,Centro,-0.0642532168806237,NO
1160,0,683100,56,23,Bronze,Centro,0.1119566116981092,NO
1161,0,368500,49,22,Bronze,Norte,-0.0478232607858428,NO
1162,0,756800,32,20,Bronze,Centro,0.0290871190644085,NO
1163,0,237900,37,16,Silver,Norte,-0.0650541996041569,NO
1164,0,565200,41,26,Gold,Norte,0.0937225173666614,NO
1165,0,571300,33,17,Silver,Sur,-0.0655751260639139,NO
1166,0,380700,57,23,Bronze,Sur,0.1683414844742668,NO
1167,0,563700,41,28,Silver,Centro,-0.099599710696139,NO
1168,0,691900,18,18,Silver,Centro,-0.1345627918328147,NO
1169,0,167500,43,16,Platinum,Norte,0.0951552078079086,NO
1170,0,575400,37,15,Silver,Norte,-0.0591643640263521,NO
1171,1,126000,39,21,Silver,Norte,0.6992762686550464,YES
1172,0,355200,36,18,Silver,Norte,-0.032224115383572,NO
1173,0,744400,48,23,Gold,Centro,-0.131260826715269,NO
1174,0,412700,51,10,Silver,Sur,-0.0076993664138338,NO
1175,0,323900,43,19,Bronze,Centro,0.1264915894972302,NO
1176,0,470300,37,16,Gold,Centro,0.1003137003305565,NO
1177,0,810200,40,19,Silver,Centro,0.0231792762625924,NO
1178,0,225200,40,21,Silver,Sur,0.1112268293035107,NO
1179,0,342300,32,25,Platinum,Centro,-0.1059518584694176,NO
1180,1,724600,46,21,Gold,Sur,0.6674545671094994,YES
1181,0,778700,45,27,Gold,Norte,0.0395804940730208,NO
1182,0,484500,55,18,Platinum,Centro,-0.0130414826817111,NO
1183,1,314100,53,19,Bronze,Norte,0.6753176669523442,YES
1184,0,814400,33,18,Silver,Norte,-0.1200643732321095,NO
1185,1,739200,48,25,Silver,Norte,0.4918658611357288,YES
1186,0,601800,30,20,Bronze,Centro,0.0817866424949636,NO
1187,0,378100,47,16,Gold,Norte,0.0243221573252225,NO
1188,0,492600,35,21,Gold,Centro,0.0901998378210093,NO
1189,0,475900,30,26,Silver,Norte,-0.0437235942158374,NO
1190,0,549600,43,18,Platinum,Centro,-0.0712777884827594,NO
1191,0,717600,18,25,Bronze,Centro,0.0006547966636634,NO
1192,0,631900,22,24,Silver,Centro,0.0854199648612816,NO
1193,0,338400,38,15,Silver,Norte,-0.0231452214987654,NO
1194,0,706500,41,13,Bronze,Centro,0.0801785184328485,NO
1195,1,547000,36,11,Bronze,Norte,0.5993691994406912,YES
1196,1,603100,24,21,Gold,Sur,0.6838552866830132,YES
1197,1,720000,32,19,Silver,Norte,0.6929885855921969,YES
1198,0,333300,44,16,Gold,Norte,0.122638994392192,NO
1199,0,494600,46,14,Silver,Centro,0.0207627398015908,NO
1200,0,420300,40,28,Bronze,Norte,0.1746077518294195,NO
1201,0,264800,52,20,Bronze,Sur,-0.1347684799947482,NO
1202,0,552000,44,17,Bronze,Centro,0.0129918904411279,NO
1203,0,876700,33,15,Platinum,Norte,0.0179398039180445,NO
1204,0,224000,37,16,Bronze,Norte,0.0620093197586867,NO
1205,0,495200,26,17,Platinum,Centro,-0.0813359936448891,NO
1206,0,596100,39,29,Platinum,Centro,0.1684446339410836,NO
1207,0,518500,51,16,Platinum,Norte,0.0012963941471759,NO
1208,0,483000,47,19,Silver,Norte,-0.1087067512934918,NO
1209,1,305100,54,21,Platinum,Centro,0.6983975009586381,YES
1210,0,534900,37,15,Bronze,Centro,-0.0313161522880113,NO
1211,0,386500,53,20,Bronze,Sur,0.2783235142247329,NO
1212,0,171500,38,18,Bronze,Sur,0.1049943599525013,NO
1213,0,679200,55,16,Gold,Sur,0.0049661355708217,NO
1214,0,643800,40,21,Bronze,Centro,-0.0111916685199204,NO
1215,0,507700,47,18,Silver,Centro,0.0951056862481465,NO
1216,0,534400,55,20,Bronze,Centro,0.0998862160328214,NO
1217,0,661100,38,13,Bronze,Norte,-0.2911549919320649,NO
1218,0,533700,42,20,Bronze,Centro,0.0642993154733333,NO
1219,0,635600,53,25,Gold,Norte,0.0027966543978626,NO
1220,1,455400,39,19,Silver,Centro,0.5688856178213023,YES
1221,0,696800,27,20,Gold,Centro,0.0880214139624177,NO
1222,0,548100,61,15,Silver,Norte,0.2246188013558265,NO
1223,1,529100,35,14,Platinum,Centro,0.755679594682778,YES
1224,0,309500,42,22,Silver,Centro,0.1100428442256864,NO
1225,0,543000,52,24,Silver,Centro,0.1804119091964403,NO
1226,0,375200,34,21,Silver,Sur,-0.0830262150720051,NO
1227,0,404300,30,20,Silver,Centro,-0.1857571445166917,NO
1228,1,377700,43,22,Gold,Norte,0.7656866063309501,YES
1229,0,340100,22,22,Silver,Norte,-0.0247611536441451,NO
1230,1,818700,37,23,Gold,Norte,0.5625826547628456,YES
1231,0,699700,42,20,Gold,Centro,-0.0078169936135793,NO
1232,0,788100,37,19,Bronze,Norte,0.072754737379062,NO
1233,0,316600,25,18,Silver,Sur,-0.0148971664764359,NO
1234,0,510700,56,16,Bronze,Norte,-0.0786827630735037,NO
1235,0,306000,41,24,Silver,Centro,-0.022350706029651,NO
1236,1,395600,54,21,Silver,Sur,0.6980523534698654,YES
1237,0,362300,37,20,Platinum,Norte,-0.1929482262626082,NO
1238,1,685900,31,19,Bronze,Sur,0.6857225046829306,YES
1239,0,440600,43,15,Bronze,Norte,-0.1344340472144891,NO
1240,1,660300,38,13,Bronze,Centro,0.7659025952021096,YES
1241,0,590600,28,18,Bronze,Sur,-0.1561042575586778,NO
1242,0,845500,55,19,Gold,Norte,0.1012692204550936,NO
1243,0,278100,34,25,Gold,Norte,-0.0409165069213941,NO
1244,0,688900,22,24,Silver,Sur,-0.0542975706772012,NO
1245,0,672000,53,17,Gold,Sur,0.0294454597301972,NO
1246,0,354000,35,20,Bronze,Sur,-0.0866034445223392,NO
1247,0,651100,34,24,Bronze,Sur,0.0278745754130064,NO
1248,1,550400,22,22,Bronze,Norte,0.6267891225311629,YES
1249,0,465900,57,30,Gold,Norte,-0.0556734512324769,NO
1250,0,376400,27,16,Silver,Norte,0.0405354169329135,NO
1251,0,392100,41,29,Silver,Centro,-0.1138580733734382,NO
1252,0,807500,49,23,Bronze,Sur,-0.1264337301762357,NO
1253,0,500100,44,20,Bronze,Norte,0.0248225507410341,NO
1254,0,617300,39,21,Platinum,Sur,-0.0026899852489384,NO
1255,0,381400,23,19,Bronze,Sur,0.0168692744809392,NO
1256,0,383000,32,24,Gold,Norte,0.032763923672142,NO
1257,0,662300,42,15,Bronze,Sur,0.0057375553806981,NO
1258,0,297600,32,21,Bronze,Sur,0.0608092623967068,NO
1259,0,437700,42,17,Silver,Sur,0.0097436286978658,NO
1260,0,505100,47,19,Bronze,Sur,-0.2007303899675303,NO
1261,0,516700,50,16,Silver,Sur,-0.1747884594661855,NO
1262,0,473100,28,15,Silver,Norte,0.1927949180242082,NO
1263,0,559400,62,18,Silver,Norte,7.1867058863026175e-06,NO
1264,0,603900,48,23,Gold,Sur,0.0950241651717097,NO
1265,0,610200,40,27,Silver,Sur,-0.0345703905627075,NO
1266,0,352100,51,15,Bronze,Sur,-0.005801509439393,NO
1267,0,457400,64,17,Silver,Centro,-0.0453364654270843,NO
1268,0,679200,26,22,Silver,Sur,0.2465927331461365,NO
1269,0,634200,38,13,Bronze,Centro,0.0253242422364142,NO
1270,0,294100,18,23,Gold,Centro,-0.0534857905506197,NO
1271,1,552700,42,12,Silver,Centro,0.5348460286569808,YES
1272,0,203300,44,16,Gold,Norte,0.1973733442735852,NO
1273,0,507000,40,15,Gold,Centro,-0.0163278385228303,NO
1274,0,784700,33,18,Silver,Sur,0.0744229119561597,NO
1275,0,357800,20,15,Silver,Sur,0.0855997290306546,NO
1276,0,374900,44,24,Silver,Norte,-0.046283052343037,NO
1277,1,614600,55,13,Silver,Norte,0.7672452775386156,YES
1278,0,268600,34,24,Gold,Sur,-0.0604138286751617,NO
1279,0,405100,44,21,Gold,Norte,-0.0990426362039415,NO
1280,0,589500,24,19,Bronze,Norte,0.1164464692512212,NO
1281,0,404900,45,24,Silver,Centro,-0.0158189379822199,NO
1282,0,464600,36,18,Platinum,Centro,0.0518512833602655,NO
1283,0,611600,32,17,Silver,Norte,0.0410920993881771,NO
1284,0,563200,32,23,Gold,Sur,0.0637931960055289,NO
1285,0,540000,36,23,Gold,Centro,-0.1556536934201625,NO
1286,0,449100,44,16,Bronze,Sur,-0.0585290531316369,NO
1287,0,555500,27,22,Bronze,Norte,-0.0324475157496425,NO
1288,0,481400,36,27,Silver,Sur,-0.083147867290149,NO
1289,0,568700,40,27,Silver,Sur,0.0429006848016387,NO
1290,0,425500,29,32,Silver,Sur,0.1186893077595897,NO
1291,0,472600,58,24,Silver,Sur,0.1345184655346298,NO
1292,0,351500,31,19,Gold,Norte,-0.0339204765209883,NO
1293,0,494700,33,17,Bronze,Norte,0.0291965862457907,NO
1294,0,378400,30,24,Bronze,Centro,0.0445643504490099,NO
1295,0,332900,58,17,Bronze,Centro,0.0621256094203529,NO
1296,0,538800,46,21,Silver,Centro,-0.0878135073072644,NO
1297,0,531900,31,17,Bronze,Centro,0.1820580268264966,NO
1298,0,617400,51,22,Silver,Sur,0.0926520184346444,NO
1299,0,435300,42,15,Bronze,Centro,0.0952649343692441,NO
1300,0,561200,43,21,Silver,Centro,0.1203460056900396,NO
1301,1,582600,37,20,Bronze,Sur,0.7534135942265984,YES
1302,0,566700,33,19,Silver,Norte,-0.1027313423050972,NO
1303,0,376200,43,19,Silver,Centro,-0.0138972731555106,NO
